_id,Quran,aya,api,url,hadith_ids
d182f793eb84e260f12c39f0f3e42f0b,Quran 21:98,حصب جهنم,nindex.php?page=tafseer&surano=21&ayano=98,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=21&ayano=98,['bukhari-03085']
651ad752aa82c98d9907ed97a987e18d,Quran 17:68,حاصبا,nindex.php?page=tafseer&surano=17&ayano=68,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=17&ayano=68,['bukhari-03085']
f0cb5fe8fc2936e44cc8e71ffe35f414,Quran 17:97,خبت,nindex.php?page=tafseer&surano=17&ayano=97,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=17&ayano=97,['bukhari-03085']
b59225daf005231c4c32b57c1b32d69a,Quran 56:71,تورون,nindex.php?page=tafseer&surano=56&ayano=71,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=56&ayano=71,['bukhari-03085']
3cb652ec18eaf3a86336a5cb7c15552d,Quran 56:73,للمقوين,nindex.php?page=tafseer&surano=56&ayano=73,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=56&ayano=73,['bukhari-03085']
fa51b635002cffcd2cf942d4705a321b,Quran 37:67,لشوبا من حميم,nindex.php?page=tafseer&surano=37&ayano=67,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=37&ayano=67,['bukhari-03085']
742a9c93cc3a457d58996578c52dbf53,Quran 11:106,زفير وشهيق,nindex.php?page=tafseer&surano=11&ayano=106,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=11&ayano=106,"['bukhari-03085', 'bukhari-04409']"
64cb21a7046fd38853eb0f419cdf1739,Quran 19:86,وردا,nindex.php?page=tafseer&surano=19&ayano=86,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=19&ayano=86,['bukhari-03085']
dcf2504c4b3175a3ea3de9967fa150e2,Quran 19:59,غيا,nindex.php?page=tafseer&surano=19&ayano=59,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=19&ayano=59,['bukhari-03085']
5f43ea7db6a333cfd907d28f6c08ddf1,Quran 40:72,يسجرون,nindex.php?page=tafseer&surano=40&ayano=72,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=40&ayano=72,['bukhari-03085']
c4debf3154ae198161a1bc39dbdf8cfd,Quran 55:35,ونحاس,nindex.php?page=tafseer&surano=55&ayano=35,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=55&ayano=35,['bukhari-03085']
5c6c763d5b5be451896e9ed760836f74,Quran 22:22,ذوقوا,nindex.php?page=tafseer&surano=22&ayano=22,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=22&ayano=22,['bukhari-03085']
15474ea4b502dd3107dc0acf3a89ae3d,Quran 50:5,مريج,nindex.php?page=tafseer&surano=50&ayano=5,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=50&ayano=5,['bukhari-03085']
e6c4625e4daec578c1beac4dd9dead99,Quran 55:19,مرج البحرين,nindex.php?page=tafseer&surano=55&ayano=19,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=55&ayano=19,['bukhari-03085']
13df71b9227bad7becd486cf0864f98b,Quran 37:8,يقذفون,nindex.php?page=tafseer&surano=37&ayano=8,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=37&ayano=8,['bukhari-03095']
8d340c11318d8f615dffdf1f7a39fe8e,Quran 37:9,دحورا,nindex.php?page=tafseer&surano=37&ayano=9,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=37&ayano=9,['bukhari-03095']
e06bc239ab61944250cef3980ec7edb4,Quran 37:9,واصب,nindex.php?page=tafseer&surano=37&ayano=9,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=37&ayano=9,['bukhari-03095']
fc965ab635ee7b10a09c5d8028869503,Quran 7:18,مدحورا,nindex.php?page=tafseer&surano=7&ayano=18,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=7&ayano=18,['bukhari-03095']
f37b5e636deb1b3c5062484c92ab3b4d,Quran 4:117,مريدا,nindex.php?page=tafseer&surano=4&ayano=117,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=4&ayano=117,['bukhari-03095']
998edd0138ce4bade58057f1d35f9608,Quran 17:64,واستفزز,nindex.php?page=tafseer&surano=17&ayano=64,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=17&ayano=64,['bukhari-03095']
ab342ae3e862ad44a8b851d572bdfb27,Quran 17:64,بخيلك,nindex.php?page=tafseer&surano=17&ayano=64,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=17&ayano=64,['bukhari-03095']
d7d4c5233586416c64155cc1a1642472,Quran 17:62,لأحتنكن,nindex.php?page=tafseer&surano=17&ayano=62,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=17&ayano=62,['bukhari-03095']
16adb64136dcead48f02195d293a13fb,Quran 43:36,قرين,nindex.php?page=tafseer&surano=43&ayano=36,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=43&ayano=36,['bukhari-03095']
6bc855a8460d10c5c4b0ef1fb2138c56,Quran 18:63,قال أرأيت إذ أوينا إلى الصخرة فإني نسيت الحوت وما أنسانيه إلا الشيطان أن أذكره,nindex.php?page=tafseer&surano=18&ayano=63,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=18&ayano=63,['bukhari-03104']
9509ca245da9431f599bb1a3d004c55c,Quran 6:130,يا معشر الجن والإنس ألم يأتكم رسل منكم يقصون عليكم آياتي إلى قوله عما يعملون,nindex.php?page=tafseer&surano=6&ayano=130,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=6&ayano=130,['bukhari-03122']
8322e4f31a6341507b21ce62a35a64ca,Quran 72:13,بخسا,nindex.php?page=tafseer&surano=72&ayano=13,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=72&ayano=13,['bukhari-03122']
0f49d1130902a2394d03d3fcaacd4bd9,Quran 37:158,وجعلوا بينه وبين الجنة نسبا,nindex.php?page=tafseer&surano=37&ayano=158,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=37&ayano=158,['bukhari-03122']
097af7c246b81f1c74875517df780c9d,Quran 37:158,ولقد علمت الجنة إنهم لمحضرون,nindex.php?page=tafseer&surano=37&ayano=158,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=37&ayano=158,['bukhari-03122']
5c94393f4b167972068944d8d00b069b,Quran 36:75,جند محضرون,nindex.php?page=tafseer&surano=36&ayano=75,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=36&ayano=75,['bukhari-03122']
1607ae7df36db8ddb7efc19d5e996a3e,Quran 2:164,وبث فيها من كل دابة,nindex.php?page=tafseer&surano=2&ayano=164,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=164,['bukhari-03123']
3b93fdddd9837f4471a933766f3226d7,Quran 11:56,آخذ بناصيتها,nindex.php?page=tafseer&surano=11&ayano=56,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=11&ayano=56,['bukhari-03123']
4baeba30f7ec7360ea63f4c1b8fa4bfb,Quran 67:19,صافات,nindex.php?page=tafseer&surano=67&ayano=19,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=67&ayano=19,['bukhari-03123']
2104b9a6b14ac95ae36b80fb65264b31,Quran 67:19,يقبضن,nindex.php?page=tafseer&surano=67&ayano=19,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=67&ayano=19,['bukhari-03123']
253ed60db9375d3b29d531d872519eee,Quran 71:1,إنا أرسلنا نوحا إلى قومه أن أنذر قومك من قبل أن يأتيهم عذاب أليم,nindex.php?page=tafseer&surano=71&ayano=1,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=71&ayano=1,['bukhari-03159']
0cd51b3e8557890a05d874fc679a85f3,Quran 10:71,واتل عليهم نبأ نوح إذ قال لقومه يا قوم إن كان كبر عليكم مقامي وتذكيري بآيات الله إلى قوله من المسلمين,nindex.php?page=tafseer&surano=10&ayano=71,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=10&ayano=71,['bukhari-03159']
20d3a4459dba26eca007c5dbe6375921,Quran 54:15,فهل من مدكر,nindex.php?page=tafseer&surano=54&ayano=15,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=54&ayano=15,"['bukhari-04590', 'bukhari-03163', 'bukhari-04591', 'bukhari-04592', 'bukhari-03196', 'bukhari-04593', 'bukhari-04589', 'bukhari-03167']"
4c59aa6a9d4bd1f0d791efa2e2c9c176,Quran 18:94,قالوا يا ذا القرنين إن يأجوج ومأجوج مفسدون في الأرض,nindex.php?page=tafseer&surano=18&ayano=94,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=18&ayano=94,['bukhari-03168']
02537e80977fd58dca94313e9d842e44,Quran 18:83,ويسألونك عن ذي القرنين قل سأتلو عليكم منه ذكرا إنا مكنا له في الأرض وآتيناه من كل شيء سببا فاتبع سببا إلى قوله ائتوني زبر الحديد,nindex.php?page=tafseer&surano=18&ayano=83,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=18&ayano=83,['bukhari-03168']
487a0d9e6e6f4a9eaf2a950cbd08869a,Quran 18:96,حتى إذا ساوى بين الصدفين,nindex.php?page=tafseer&surano=18&ayano=96,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=18&ayano=96,['bukhari-03168']
ac23ae7f7d2855b13ea63b2871c4d0d3,Quran 18:93,السدين,nindex.php?page=tafseer&surano=18&ayano=93,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=18&ayano=93,['bukhari-03168']
a40685428888e356ea90ea877acd0324,Quran 18:94,خرجا,nindex.php?page=tafseer&surano=18&ayano=94,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=18&ayano=94,['bukhari-03168']
aece243073cc8cf6ae3f3e81c3f63265,Quran 18:96,قال انفخوا حتى إذا جعله نارا قال آتوني أفرغ عليه قطرا,nindex.php?page=tafseer&surano=18&ayano=96,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=18&ayano=96,['bukhari-03168']
dce6c7d2082eb212469f212839cb60b0,Quran 18:97,فما اسطاعوا أن يظهروه,nindex.php?page=tafseer&surano=18&ayano=97,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=18&ayano=97,['bukhari-03168']
bb74e127e66ffa9c8a0e2ba5ac2d21e6,Quran 18:97,وما استطاعوا له نقبا قال هذا رحمة من ربي فإذا جاء وعد ربي جعله دكا,nindex.php?page=tafseer&surano=18&ayano=97,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=18&ayano=97,['bukhari-03168']
8ff351c9ebb5ed57d0548cf0f4dfb5d8,Quran 18:98,وكان وعد ربي حقا وتركنا بعضهم يومئذ يموج في بعض,nindex.php?page=tafseer&surano=18&ayano=98,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=18&ayano=98,['bukhari-03168']
7b8b57b6f00f6cc1b6189c0cf4d0c810,Quran 21:96,حتى إذا فتحت يأجوج ومأجوج وهم من كل حدب ينسلون,nindex.php?page=tafseer&surano=21&ayano=96,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=21&ayano=96,['bukhari-03168']
301210769e558b249b468530e0a178c2,Quran 4:125,واتخذ الله إبراهيم خليلا,nindex.php?page=tafseer&surano=4&ayano=125,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=4&ayano=125,"['bukhari-04091', 'bukhari-03171']"
e3c1b156ec285bb0aef5702deabbfd66,Quran 16:120,إن إبراهيم كان أمة قانتا لله,nindex.php?page=tafseer&surano=16&ayano=120,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=16&ayano=120,['bukhari-03171']
a5755b1e0c30e466fecb55929293c611,Quran 9:114,إن إبراهيم لأواه حليم,nindex.php?page=tafseer&surano=9&ayano=114,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=9&ayano=114,['bukhari-03171']
2b535e3a75e30bf628022404c896b178,Quran 21:104,كما بدأنا أول خلق نعيده وعدا علينا إنا كنا فاعلين,nindex.php?page=tafseer&surano=21&ayano=104,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=21&ayano=104,"['bukhari-04463', 'bukhari-04349', 'bukhari-03263', 'bukhari-03171']"
4973a65369546bf5ef7fce4df7118fc7,Quran 5:117,وكنت عليهم شهيدا ما دمت فيهم فلما توفيتني إلى قوله العزيز الحكيم,nindex.php?page=tafseer&surano=5&ayano=117,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=5&ayano=117,['bukhari-03171']
4fb3f62579c8898fa0edb6d6bfbba590,Quran 37:89,إني سقيم,nindex.php?page=tafseer&surano=37&ayano=89,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=37&ayano=89,['bukhari-03179']
a915278fb0408563da111d7b772f705c,Quran 21:63,بل فعله كبيرهم هذا,nindex.php?page=tafseer&surano=21&ayano=63,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=21&ayano=63,['bukhari-03179']
41a4157b9d6c48dd060ad73ab2678bcc,Quran 6:82,لم يلبسوا إيمانهم بظلم,nindex.php?page=tafseer&surano=6&ayano=82,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=6&ayano=82,['bukhari-03181']
c10ce8b2bcddfcbc4b4f5cfdc915b8d6,Quran 31:13,يا بني لا تشرك بالله إن الشرك لظلم عظيم,nindex.php?page=tafseer&surano=31&ayano=13,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=31&ayano=13,"['bukhari-03181', 'bukhari-06538']"
c0784c7210708ba7e5e619cbfc0467d0,Quran 2:127,ربنا تقبل منا إنك أنت السميع العليم,nindex.php?page=tafseer&surano=2&ayano=127,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=127,['bukhari-03185']
aeddb13563273ab41e3c9f62803a35f7,Quran 15:51,ونبئهم عن ضيف إبراهيم إذ دخلوا عليه,nindex.php?page=tafseer&surano=15&ayano=51,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=15&ayano=51,['bukhari-03192']
b84b0ea7090eec2a19a1c26bac70fa91,Quran 15:53,لا توجل,nindex.php?page=tafseer&surano=15&ayano=53,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=15&ayano=53,['bukhari-03192']
231bfeeef4097139421971a8abf3e0c7,Quran 2:260,وإذ قال إبراهيم رب أرني كيف تحيي الموتى,nindex.php?page=tafseer&surano=2&ayano=260,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=260,"['bukhari-03192', 'bukhari-04263']"
eb61348c99f2911e2a07e4dbea7cb046,Quran 2:260,رب أرني كيف تحيي الموتى قال أو لم تؤمن قال بلى ولكن ليطمئن قلبي,nindex.php?page=tafseer&surano=2&ayano=260,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=260,['bukhari-03192']
24de2cafd167935e1eeea6b94d4ef7de,Quran 19:54,واذكر في الكتاب إسماعيل إنه كان صادق الوعد,nindex.php?page=tafseer&surano=19&ayano=54,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=19&ayano=54,['bukhari-03193']
a32e313c0b6ca5ca3d523c4a6d7d1e5f,Quran 2:133,أم كنتم شهداء إذ حضر يعقوب الموت إذ قال لبنيه,nindex.php?page=tafseer&surano=2&ayano=133,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=2&ayano=133,['bukhari-03194']
9e6df04c0ef124bdb9f40265add8b844,Quran 27:54,ولوطا إذ قال لقومه أتأتون الفاحشة وأنتم تبصرون أئنكم لتأتون الرجال شهوة من دون النساء بل أنتم قوم تجهلون فما كان جواب قومه إلا أن قالوا أخرجوا آل لوط من قريتكم إنهم أناس يتطهرون فأنجيناه وأهله إلا امرأته قدرناها من الغابرين وأمطرنا عليهم مطرا فساء مطر المنذرين,nindex.php?page=tafseer&surano=27&ayano=54,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=27&ayano=54,['bukhari-03195']
3b08fab3d60ed14fbb0b3e65fc0312c5,Quran 15:61,فلما جاء آل لوط المرسلون قال إنكم قوم منكرون,nindex.php?page=tafseer&surano=15&ayano=61,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=15&ayano=61,['bukhari-03196']
e4bc600a9f0378c525e67281c6b70515,Quran 51:39,بركنه,nindex.php?page=tafseer&surano=51&ayano=39,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=51&ayano=39,['bukhari-03196']
3df2d1c73f800ace943c012a979bcfc4,Quran 11:113,تركنوا,nindex.php?page=tafseer&surano=11&ayano=113,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=11&ayano=113,"['bukhari-03196', 'bukhari-04409']"
2f75b661d19b00dbedaa9d0173330c5c,Quran 11:70,نكرهم,nindex.php?page=tafseer&surano=11&ayano=70,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=11&ayano=70,['bukhari-03196']
57ba3189a89816ac07d95f52c05b75d0,Quran 11:78,يهرعون,nindex.php?page=tafseer&surano=11&ayano=78,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=11&ayano=78,['bukhari-03196']
3ac82377ffd50407a6c5ec5a2cdd1a94,Quran 15:75,للمتوسمين,nindex.php?page=tafseer&surano=15&ayano=75,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=15&ayano=75,['bukhari-03196']
46707b791ceedea53e93433539d0b745,Quran 15:76,لبسبيل,nindex.php?page=tafseer&surano=15&ayano=76,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=15&ayano=76,['bukhari-03196']
496621d8bff3c76de14fce79a7da6072,Quran 11:61,وإلى ثمود أخاهم صالحا,nindex.php?page=tafseer&surano=11&ayano=61,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=11&ayano=61,['bukhari-03197']
07b04bd59d511aa7d2bffa5d0afae77f,Quran 15:80,كذب أصحاب الحجر,nindex.php?page=tafseer&surano=15&ayano=80,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=15&ayano=80,['bukhari-03197']
e9e934062355a5de72169396429db0fc,Quran 6:138,حرث حجر,nindex.php?page=tafseer&surano=6&ayano=138,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=6&ayano=138,['bukhari-03197']
2cd576c40376ed44e6a2f6ac28ef5f7e,Quran 12:110,حتى إذا استيأس الرسل وظنوا أنهم قد كذبوا,nindex.php?page=tafseer&surano=12&ayano=110,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=12&ayano=110,"['bukhari-03209', 'bukhari-04252']"
b5919c5d9566cb1689551a00aceb0fcf,Quran 12:110,كذبوا,nindex.php?page=tafseer&surano=12&ayano=110,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=12&ayano=110,['bukhari-03209']
ae6e8173605d8db1abaaf4918b288f46,Quran 19:51,واذكر في الكتاب موسى إنه كان مخلصا وكان رسولا نبيا وناديناه من جانب الطور الأيمن وقربناه نجيا,nindex.php?page=tafseer&surano=19&ayano=51,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=19&ayano=51,['bukhari-03212']
36b71903ac6fa170af797f7cf107a886,Quran 19:53,ووهبنا له من رحمتنا أخاه هارون نبيا,nindex.php?page=tafseer&surano=19&ayano=53,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=19&ayano=53,['bukhari-03212']
eb1d2e9662e32e1dbd13e8e91644c1cc,Quran 12:80,خلصوا نجيا,nindex.php?page=tafseer&surano=12&ayano=80,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=12&ayano=80,['bukhari-03212']
a616a5a82b0a4e524f7eaab7bdc81980,Quran 20:9,وهل أتاك حديث موسى إذ رأى نارا إلى قوله بالواد المقدس طوى,nindex.php?page=tafseer&surano=20&ayano=9,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=20&ayano=9,['bukhari-03213']
0c3fcc271c2568bca1a6cb25ee6858f3,Quran 20:10,آنست,nindex.php?page=tafseer&surano=20&ayano=10,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=20&ayano=10,['bukhari-03213']
9d1c2e1eb11efd43cfcbb0b1a5ed455e,Quran 20:10,نارا لعلي آتيكم منها بقبس,nindex.php?page=tafseer&surano=20&ayano=10,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=20&ayano=10,['bukhari-03213']
a4de74d11b60a0e07616914e42a97ad7,Quran 20:12,طوى,nindex.php?page=tafseer&surano=20&ayano=12,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=20&ayano=12,['bukhari-03213']
9b7f6fbae9239ddf5287b63750bb7a20,Quran 20:21,سيرتها,nindex.php?page=tafseer&surano=20&ayano=21,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=20&ayano=21,['bukhari-03213']
c1f897d1abb33282790df63ad02a5543,Quran 20:54,النهى,nindex.php?page=tafseer&surano=20&ayano=54,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=20&ayano=54,['bukhari-03213']
c24d375448d72d773ff08daa58ad873c,Quran 20:87,بملكنا,nindex.php?page=tafseer&surano=20&ayano=87,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=20&ayano=87,['bukhari-03213']
70a872c7a2d7db9340642c8f6519ca08,Quran 20:81,هوى,nindex.php?page=tafseer&surano=20&ayano=81,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=20&ayano=81,['bukhari-03213']
d15a7e3aac38e5b6d4c3dbad63d6412d,Quran 28:10,فارغا,nindex.php?page=tafseer&surano=28&ayano=10,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=28&ayano=10,['bukhari-03213']
74426dee2ac4d90c6aed16c49329973d,Quran 28:34,ردءا,nindex.php?page=tafseer&surano=28&ayano=34,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=28&ayano=34,['bukhari-03213']
e559a54ac4246574e35cdae5fea6e88c,Quran 28:20,يأتمرون,nindex.php?page=tafseer&surano=28&ayano=20,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=28&ayano=20,['bukhari-03213']
aa4d13126d8949b187e9a42463af3b9c,Quran 28:35,سنشد,nindex.php?page=tafseer&surano=28&ayano=35,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=28&ayano=35,['bukhari-03213']
0f85ebefa0dfbaacd46f429977027c8d,Quran 20:31,أزري,nindex.php?page=tafseer&surano=20&ayano=31,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=20&ayano=31,['bukhari-03213']
571d3a5cbdfce924786f0acbffd65fe3,Quran 20:61,فيسحتكم,nindex.php?page=tafseer&surano=20&ayano=61,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=20&ayano=61,['bukhari-03213']
895c74aab9e54ae151f9470c0beefef3,Quran 20:63,المثلى,nindex.php?page=tafseer&surano=20&ayano=63,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=20&ayano=63,['bukhari-03213']
a0dda7fed6efd3afe3e8e3d44fc2e4dd,Quran 20:64,ثم ائتوا صفا,nindex.php?page=tafseer&surano=20&ayano=64,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=20&ayano=64,['bukhari-03213']
b827a83e22d51e238a0d0ca27c24b274,Quran 20:67,فأوجس,nindex.php?page=tafseer&surano=20&ayano=67,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=20&ayano=67,['bukhari-03213']
cc453c2b3a0648b3ba410c8a3d50ce0b,Quran 20:67,خيفة,nindex.php?page=tafseer&surano=20&ayano=67,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=20&ayano=67,['bukhari-03213']
2d0b3bee32e8b2cd171964915e51360a,Quran 20:71,في جذوع النخل,nindex.php?page=tafseer&surano=20&ayano=71,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=20&ayano=71,['bukhari-03213']
491a43797586564cb2e6eab6f4c990bf,Quran 20:95,خطبك,nindex.php?page=tafseer&surano=20&ayano=95,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=20&ayano=95,['bukhari-03213']
96a0c641d658491baf1dae0ae92b3fb8,Quran 20:97,مساس,nindex.php?page=tafseer&surano=20&ayano=97,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=20&ayano=97,['bukhari-03213']
533cb63363ad10e24356a41cb90757c7,Quran 20:97,لننسفنه,nindex.php?page=tafseer&surano=20&ayano=97,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=20&ayano=97,['bukhari-03213']
b236760163a453f810a21356c8f7fa3a,Quran 28:11,قصيه,nindex.php?page=tafseer&surano=28&ayano=11,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=28&ayano=11,['bukhari-03213']
2a9462e6f52f9a93ca16901536ee48b5,Quran 12:3,نحن نقص عليك,nindex.php?page=tafseer&surano=12&ayano=3,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=12&ayano=3,['bukhari-03213']
c7aa8e2348e607d456dcc321394de5d4,Quran 28:11,عن جنب,nindex.php?page=tafseer&surano=28&ayano=11,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=28&ayano=11,['bukhari-03213']
0035d99e1ef3c36a36ad1cdfb408a12f,Quran 20:40,على قدر,nindex.php?page=tafseer&surano=20&ayano=40,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=20&ayano=40,['bukhari-03213']
cf4fd5a69f7b2386184a6e239e5e6ba9,Quran 20:42,لا تنيا,nindex.php?page=tafseer&surano=20&ayano=42,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=20&ayano=42,['bukhari-03213']
ccb16963b47bc65aa59c44e961b1f9aa,Quran 20:77,يبسا,nindex.php?page=tafseer&surano=20&ayano=77,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=20&ayano=77,['bukhari-03213']
2ef908501b5ef815f306dc81ceb73f82,Quran 20:87,من زينة القوم,nindex.php?page=tafseer&surano=20&ayano=87,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=20&ayano=87,['bukhari-03213']
2762e6657a18ad28e8f3cd7a24bfaa8f,Quran 20:87,ألقى,nindex.php?page=tafseer&surano=20&ayano=87,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=20&ayano=87,['bukhari-03213']
847c33971bebee4509c08a07ef8c09c6,Quran 20:88,فنسي,nindex.php?page=tafseer&surano=20&ayano=88,https://www.islamweb.net/ar/library/maktaba/nindex.php?page=tafseer&surano=20&ayano=88,['bukhari-03213']
